,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
435,Maxwell (c),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",7662
436,Axar,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8808
437,Mandeep Singh,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",6319
438,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",247
439,Virat Kohli (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1413
440,AB de Villiers,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",370
441,Kedar Jadhav (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1851
442,Shane Watson,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",158
443,Pawan Negi,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8281
444,A Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1447
445,R Tripathi,b Pathan,13,10,0,1,130.00,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",9012
446,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",2250
447,Stokes,not out,116,54,8,9,214.81,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",6557
448,Dhoni (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",265
449,Christian,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",6283
450,Manoj Tiwary,b Pathan,25,17,4,1,147.06,Inn1,Rising Pune Supergiant,Sunrisers Hyderabad,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",694
451,David Warner (c),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1739
452,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1446
453,Kane Williamson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",6326
454,Yuvraj Singh,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",69
455,Moises Henriques,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1437
456,Naman Ojha (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1599
457,Bipul Sharma,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Rising Pune Supergiant,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",6296
458,Gayle,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",247
459,Mandeep,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",6319
460,Kohli (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1413
461,de Villiers,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",370
462,Head,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8497
463,Kedar Jadhav (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1851
464,Negi,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8281
465,Chris Lynn,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",7752
466,Sunil Narine,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",2276
467,Colin de Grandhomme,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8081
468,Gautam Gambhir (c),not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",308
469,Manish Pandey,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1836
470,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",790
471,6,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru",
472,L Simmons,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",599
473,Parthiv Patel (wk),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",74
474,Nitish Rana,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",9204
475,Rohit (c),not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",576
476,Hardik Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",9647
477,Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",657
478,Karn Sharma,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1844
479,David Warner (c),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1739
480,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1446
481,Moises Henriques,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",1437
482,Yuvraj Singh,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",69
483,Vijay Shankar,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",8204
484,4,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",
485,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad",
486,Guptill,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",1457
487,Vohra,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",8358
488,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",563
489,Saha (wk),not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
490,Maxwell (c),lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",7662
491,Axar,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",8808
492,Swapnil Singh,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Kolkata Knight Riders,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",10238
493,Sunil Narine,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",2276
494,Chris Lynn,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",7752
495,Gautam Gambhir (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",308
496,Robin Uthappa (wk),not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",527
497,Manish Pandey,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",1836
498,Colin de Grandhomme,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",8081
499,Yusuf Pathan,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Kings XI Punjab,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali",790
500,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",255
501,Ishan Kishan,b Pathan,13,10,0,1,130.00,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",10276
502,Raina (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",413
503,Karthik (wk),not out,116,54,8,9,214.81,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",145
504,Finch,lbw b Hopes,2,3,0,0,66.67,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",1643
505,Ravindra Jadeja,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",587
506,Faulkner,b Pathan,25,17,4,1,147.06,Inn1,Gujarat Lions,Delhi Daredevils,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur",7789
507,Sanju Samson,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",8271
508,Karun Nair,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",8257
509,Rishabh Pant (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",10744
510,Shreyas Iyer,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",9428
511,Marlon Samuels,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",356
512,Corey Anderson,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",8982
513,Carlos Brathwaite,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Gujarat Lions,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur",8110
514,Guptill,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",1457
515,Saha (wk),b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",1465
516,Maxwell (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",7662
517,Shaun Marsh,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",563
518,Axar,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",8808
519,10,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",
520,,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Mumbai Indians,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",
521,Lendl Simmons,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",599
522,Parthiv Patel (wk),b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",74
523,Nitish Rana,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",9204
524,Rohit Sharma (c),not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",576
525,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",657
526,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",9647
527,Karn Sharma,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Kings XI Punjab,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai",1844
528,Samson,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",8271
529,Nair,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",8257
530,Shreyas Iyer,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",9428
531,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",10744
532,Samuels,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",356
533,CJ Anderson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",8982
534,Pat Cummins,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Rising Pune Supergiant,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",8095
535,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",1447
536,Rahul Tripathi,b Pathan,13,10,0,1,130.00,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",9012
537,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",2250
538,Manoj Tiwary,not out,116,54,8,9,214.81,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",694
539,Ben Stokes,lbw b Hopes,2,3,0,0,66.67,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",6557
540,MS Dhoni (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",265
541,Daniel Christian,b Pathan,25,17,4,1,147.06,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi",6283
542,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",255
543,Ishan Kishan,b Pathan,13,10,0,1,130.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",10276
544,Raina (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",413
545,Karthik (wk),not out,116,54,8,9,214.81,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",145
546,Finch,lbw b Hopes,2,3,0,0,66.67,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",1643
547,Ravindra Jadeja,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",587
548,Faulkner,b Pathan,25,17,4,1,147.06,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur",7789
549,David Warner (c),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",1739
550,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",1446
551,Moises Henriques,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",1437
552,Vijay Shankar,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",8204
553,4,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",
554,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",
555,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",
556,,b Pathan,25,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",
557,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur",
558,Guptill,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",1457
559,Saha (wk),b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",1465
560,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",563
561,Morgan,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",624
562,Rahul Tewatia,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",9693
563,Maxwell (c),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",7662
564,Axar,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Rising Pune Supergiant,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",8808
565,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",1447
566,Rahul Tripathi,b Pathan,13,10,0,1,130.00,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",9012
567,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",2250
568,1,not out,116,54,8,9,214.81,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
569,,lbw b Hopes,2,3,0,0,66.67,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
570,,lbw b Hopes,2,10,3,0,150.00,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
571,,lbw b Hopes,2,17,4,1,147.06,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
572,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
573,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
574,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
575,,b Pathan,25,3,0,0,66.67,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
576,,b Pathan,25,10,3,0,150.00,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
577,,b Pathan,25,17,4,1,147.06,Inn2,Rising Pune Supergiant,Kings XI Punjab,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune",
578,A Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiant,Mumbai Indians,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai",1447
