batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
Nitish Rana,c W Saha b Lockie Ferguson,2,7,0,0,28.57,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Rinku Singh,c W Saha b Yash Dayal,35,28,4,1,125.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Venkatesh Iyer,c Abhinav Manohar b Rashid Khan,17,17,2,0,100.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Andre Russell,c Lockie Ferguson b Alzarri Joseph,48,25,1,6,192.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Shivam Mavi,b Rashid Khan,2,4,0,0,50.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Umesh Yadav,not out,15,15,1,1,100.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
Tim Southee,not out,1,1,0,0,100.0,Inn2,Kolkata Knight Riders,Gujarat Titans,lost,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
de Kock (wk),c Rohit b Bumrah,10,9,0,1,111.11,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Rahul (c),not out,103,62,12,4,166.13,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Manish Pandey,c Riley Meredith b Pollard,22,22,0,1,100.0,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Stoinis,c Tilak Varma b Daniel Sams,0,3,0,0,0.0,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Krunal Pandya,c Hrithik Shokeen b Pollard,1,2,0,0,50.0,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Deepak Hooda,c Dewald Brevis b Riley Meredith,10,9,1,0,111.11,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Ayush Badoni,c Pollard b Riley Meredith,14,11,0,1,127.27,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Holder,not out,0,2,0,0,0.0,Inn1,Lucknow Super Giants,Mumbai Indians,won,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Ishan Kishan (wk),c Holder b Ravi Bishnoi,8,20,0,0,40.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Rohit Sharma (c),c (sub)K Gowtham b Krunal Pandya,39,31,5,1,125.81,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Dewald Brevis,c Chameera b Mohsin Khan,3,5,0,0,60.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Suryakumar Yadav,c Rahul b Ayush Badoni,7,7,1,0,100.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Tilak Varma,c Ravi Bishnoi b Holder,38,27,2,2,140.74,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Kieron Pollard,c Deepak Hooda b Krunal Pandya,19,20,0,1,95.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Daniel Sams,c Ravi Bishnoi b Krunal Pandya,3,7,0,0,42.86,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Jaydev Unadkat,run out (Holder/Krunal Pandya),1,1,0,0,100.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Hrithik Shokeen,not out,0,0,0,0,0.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Jasprit Bumrah,not out,0,2,0,0,0.0,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46066,19:30:00,24,2022,4,"Wankhede Stadium, Mumbai"
Mayank Agarwal (c),c Shivam Dube b M Theekshana,18,21,2,0,85.71,Inn1,Punjab Kings,Chennai Super Kings,won,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Dhawan,not out,88,59,9,2,149.15,Inn1,Punjab Kings,Chennai Super Kings,won,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
B Rajapaksa,c Shivam Dube b DJ Bravo,42,32,2,2,131.25,Inn1,Punjab Kings,Chennai Super Kings,won,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Livingstone,c Mukesh Choudhary b DJ Bravo,19,7,1,2,271.43,Inn1,Punjab Kings,Chennai Super Kings,won,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Bairstow,run out (Santner/Dhoni),6,3,1,0,200.0,Inn1,Punjab Kings,Chennai Super Kings,won,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Ruturaj Gaikwad,c Mayank Agarwal b Rabada,30,27,4,0,111.11,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Robin Uthappa,c Rishi Dhawan b Sandeep Sharma,1,7,0,0,14.29,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Mitchell Santner,b Arshdeep Singh,9,15,1,0,60.0,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Shivam Dube,b Rishi Dhawan,8,7,1,0,114.29,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Ambati Rayudu,b Rabada,78,39,7,6,200.0,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Ravindra Jadeja (c),not out,21,16,1,1,131.25,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
MS Dhoni (wk),c Bairstow b Rishi Dhawan,12,8,1,1,150.0,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Dwaine Pretorius,not out,1,1,0,0,100.0,Inn2,Chennai Super Kings,Punjab Kings,lost,46071,19:30:00,25,2022,4,"Wankhede Stadium, Mumbai"
Jos Buttler,c Siraj b Hazlewood,8,9,1,0,88.89,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Padikkal,lbw b Siraj,7,7,0,1,100.0,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Ashwin,c and b Siraj,17,9,4,0,188.89,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Samson (c & wk),b W Hasaranga,27,21,1,3,128.57,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Daryl Mitchell,c Maxwell b Hazlewood,16,24,0,0,66.67,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Riyan Parag,not out,56,31,3,4,180.65,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Hetmyer,c Prabhudessai b W Hasaranga,3,7,0,0,42.86,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Boult,c Kohli b Harshal Patel,5,7,0,0,71.43,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Prasidh,run out (Prabhudessai),2,5,0,0,40.0,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Chahal,not out,0,0,0,0,0.0,Inn1,Rajasthan Royals,Royal Challengers Bangalore,won,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Virat Kohli,c Riyan Parag b Prasidh,9,10,2,0,90.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Faf du Plessis (c),c Jos Buttler b Kuldeep Sen,23,21,3,1,109.52,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Rajat Patidar,b Ashwin,16,16,0,1,100.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Glenn Maxwell,c Padikkal b Kuldeep Sen,0,1,0,0,0.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Shahbaz Ahmed,c Riyan Parag b Ashwin,17,27,0,1,62.96,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Suyash Prabhudessai,c Riyan Parag b Ashwin,2,7,0,0,28.57,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Dinesh Karthik (wk),run out (Prasidh/Chahal),6,4,1,0,150.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Wanindu Hasaranga,c and b Kuldeep Sen,18,13,2,0,138.46,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Harshal Patel,c Riyan Parag b Kuldeep Sen,8,11,0,1,72.73,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Mohammed Siraj,c Kuldeep Sen b Prasidh,5,5,1,0,100.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
,not out,0,2,0,0,0.0,Inn2,Royal Challengers Bangalore,Rajasthan Royals,lost,46076,19:30:00,26,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Abhishek Sharma,b Alzarri Joseph,65,42,6,3,154.76,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Williamson (c),b Shami,5,8,1,0,62.5,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Tripathi,lbw b Shami,16,10,2,1,160.0,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Markram,c Miller b Yash Dayal,56,40,2,3,140.0,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Pooran (wk),c Shubman Gill b Shami,3,5,0,0,60.0,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Washington Sundar,run out (Alzarri Joseph),3,4,0,0,75.0,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Shashank Singh,not out,25,6,1,3,416.67,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Marco Jansen,not out,8,5,0,1,160.0,Inn1,Sunrisers Hyderabad,Gujarat Titans,lost,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Wriddhiman Saha (wk),b Umran Malik,68,38,11,1,178.95,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Shubman Gill,b Umran Malik,22,24,1,1,91.67,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Hardik Pandya (c),c Marco Jansen b Umran Malik,10,6,2,0,166.67,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
David Miller,b Umran Malik,17,19,1,0,89.47,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Rahul Tewatia,not out,40,21,4,2,190.48,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Abhinav Manohar,b Umran Malik,0,1,0,0,0.0,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Rashid Khan,not out,31,11,0,4,281.82,Inn2,Gujarat Titans,Sunrisers Hyderabad,won,46081,19:30:00,27,2022,4,"Wankhede Stadium, Mumbai"
Finch,b Chetan Sakariya,3,7,0,0,42.86,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Venkatesh Iyer,c Chetan Sakariya b Axar,6,12,0,0,50.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Shreyas Iyer (c),c Pant b Kuldeep Yadav,42,37,4,0,113.51,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Indrajith (wk),c Rovman Powell b Kuldeep Yadav,6,8,0,0,75.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Narine,lbw b Kuldeep Yadav,0,1,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Nitish Rana,c Chetan Sakariya b Mustafizur,57,34,3,4,167.65,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Russell,st Pant b Kuldeep Yadav,0,3,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Rinku Singh,c Rovman Powell b Mustafizur,23,16,3,0,143.75,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Umesh,not out,0,1,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Southee,b Mustafizur,0,1,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
,not out,0,1,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Prithvi Shaw,c and b Umesh,0,1,0,0,0.0,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
David Warner,c Narine b Umesh,42,26,8,0,161.54,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Mitchell Marsh,c Venkatesh Iyer b Harshit Rana,13,7,2,0,185.71,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Lalit Yadav,lbw b Narine,22,29,1,1,75.86,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Rishabh Pant (c & wk),c Indrajith b Umesh,2,5,0,0,40.0,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Rovman Powell,not out,33,16,1,3,206.25,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Axar Patel,run out (Shreyas Iyer/Venkatesh Iyer),24,17,2,1,141.18,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
Shardul Thakur,not out,8,14,0,0,57.14,Inn2,Delhi Capitals,Kolkata Knight Riders,won,46086,19:30:00,28,2022,4,"Wankhede Stadium, Mumbai"
de Kock (wk),c Jitesh Sharma b Sandeep Sharma,46,37,4,2,124.32,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Rahul (c),c Jitesh Sharma b Rabada,6,11,1,0,54.55,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Deepak Hooda,run out (Bairstow),34,28,1,2,121.43,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Krunal Pandya,c Dhawan b Rabada,7,7,1,0,100.0,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Stoinis,c and b Rahul Chahar,1,4,0,0,25.0,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Ayush Badoni,c Livingstone b Rabada,4,4,0,0,100.0,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Holder,c Sandeep Sharma b Rahul Chahar,11,8,0,1,137.5,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Chameera,c Rahul Chahar b Rabada,17,10,0,2,170.0,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Mohsin Khan,not out,13,6,1,1,216.67,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Avesh Khan,not out,2,5,0,0,40.0,Inn1,Lucknow Super Giants,Punjab Kings,won,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Mayank Agarwal (c),c Rahul b Chameera,25,17,2,2,147.06,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Shikhar Dhawan,b Ravi Bishnoi,5,15,0,0,33.33,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Jonny Bairstow,c Krunal Pandya b Chameera,32,28,5,0,114.29,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Bhanuka Rajapaksa,c Rahul b Krunal Pandya,9,7,1,0,128.57,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Liam Livingstone,c de Kock b Mohsin Khan,18,16,0,2,112.5,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Jitesh Sharma (wk),lbw b Krunal Pandya,2,5,0,0,40.0,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Rishi Dhawan,not out,21,22,3,1,95.45,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Kagiso Rabada,c Ayush Badoni b Mohsin Khan,2,5,0,0,40.0,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Rahul Chahar,c Ayush Badoni b Mohsin Khan,4,4,1,0,100.0,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Arshdeep Singh,not out,0,2,0,0,0.0,Inn2,Punjab Kings,Lucknow Super Giants,lost,46091,19:30:00,29,2022,4,"Maharashtra Cricket Association Stadium, Pune"
Kohli,b Shami,58,53,6,1,109.43,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
du Plessis (c),c W Saha b Sangwan,0,4,0,0,0.0,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Rajat Patidar,c Shubman Gill b Sangwan,52,32,5,2,162.5,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Maxwell,c Rashid Khan b Lockie Ferguson,33,18,3,2,183.33,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Karthik (wk),c Shami b Rashid Khan,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Shahbaz Ahmed,not out,2,2,0,0,100.0,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Lomror,c Miller b Alzarri Joseph,16,8,2,1,200.0,Inn1,Royal Challengers Bangalore,Gujarat Titans,lost,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Wriddhiman Saha (wk),c Rajat Patidar b W Hasaranga,29,22,4,0,131.82,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Shubman Gill,lbw b Shahbaz Ahmed,31,28,3,1,110.71,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Sai Sudharsan,c (sub)Anuj Rawat b W Hasaranga,20,14,2,0,142.86,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Hardik Pandya (c),c Lomror b Shahbaz Ahmed,3,5,0,0,60.0,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
David Miller,not out,39,24,4,1,162.5,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
Rahul Tewatia,not out,43,25,5,2,172.0,Inn2,Gujarat Titans,Royal Challengers Bangalore,won,46096,15:30:00,30,2022,4,"Brabourne Stadium, Mumbai"
de Kock (wk),c Lalit Yadav b Thakur,23,13,3,1,176.92,Inn1,Lucknow Super Giants,Delhi Capitals,won,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Rahul (c),c Lalit Yadav b Thakur,77,51,4,5,150.98,Inn1,Lucknow Super Giants,Delhi Capitals,won,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Deepak Hooda,c and b Thakur,52,34,6,1,152.94,Inn1,Lucknow Super Giants,Delhi Capitals,won,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Stoinis,not out,17,16,1,1,106.25,Inn1,Lucknow Super Giants,Delhi Capitals,won,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Krunal Pandya,not out,9,6,0,0,150.0,Inn1,Lucknow Super Giants,Delhi Capitals,won,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Prithvi Shaw,c K Gowtham b Chameera,5,7,1,0,71.43,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
David Warner,c Ayush Badoni b Mohsin Khan,3,4,0,0,75.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Mitchell Marsh,c de Kock b K Gowtham,37,20,3,3,185.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Rishabh Pant (c & wk),b Mohsin Khan,44,30,7,1,146.67,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Lalit Yadav,b Ravi Bishnoi,3,4,0,0,75.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Rovman Powell,c Krunal Pandya b Mohsin Khan,35,21,3,2,166.67,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Axar Patel,not out,42,24,1,3,175.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Shardul Thakur,c Krunal Pandya b Mohsin Khan,1,2,0,0,50.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Kuldeep Yadav,not out,16,8,1,1,200.0,Inn2,Delhi Capitals,Lucknow Super Giants,lost,46106,15:30:00,1,2022,5,"Wankhede Stadium, Mumbai"
Jos Buttler,c Shivam Mavi b Southee,22,25,3,0,88.0,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,46116,19:30:00,2,2022,5,"Wankhede Stadium, Mumbai"
Padikkal,c and b Umesh,2,5,0,0,40.0,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,46116,19:30:00,2,2022,5,"Wankhede Stadium, Mumbai"
Samson (c & wk),c Rinku Singh b Shivam Mavi,54,49,7,1,110.2,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,46116,19:30:00,2,2022,5,"Wankhede Stadium, Mumbai"
Karun Nair,c Rinku Singh b Anukul Roy,13,13,1,0,100.0,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,46116,19:30:00,2,2022,5,"Wankhede Stadium, Mumbai"
